Text,Label
Well I've made the step towards a better 2015 by admitting I need help ,1
Doing absolutely fuck all tonight :(  ,1
"I always love my family, I always love you as my sister, but not anymore. You are not the same.   ",0
 damn blizzard in rankin making me wait longer to see my babe ???©,0
Never underestimate yourself ; you might be the little voice of reason.... #do #good #believe #rise #communicate #respect #love #everyone 😘,0
I don't know why these whole things are happening to me. I feel so  and . I don't know what to say to my parents too. ,1
I wish I wasn't so emotionally all over the place. I feel bad 4 people who have 2 deal with me. I'm such a fuck up... ???£  ,1
Bless me O friends for I've burst the bubble of #happiness &amp; replaced it with #contentment.\n\nEcstasy of the #unstrucksound is pure #Bliss 🙏,0
I'm ready to jus turn my phone off ????,0
better care about yourself than about others because others wont care about you #lonely #sad #depressed,1
 Dems after Kerry's speech???±???µ???·  pic.twitter.com/FpduyGjA7M,0
I need a job! Sick of Fredericton. Got to head west like everyone else   ,1
Beautiful morning at the beach on Anna Maria Island with my wife. #vacation #blessed #happy,0
Can't believe I'm gonna end this year feeling like ??’©.   ,1
"Perhaps she's the ghosts of past, present & future, all rolled into one. But then there might be hope, & I'm not sure there is ",0
's  is our . What's yours?,0
What a blah day!   pic.twitter.com/sQaReKF3Ly,0
New year's eve is so sad to me because it's when my most beloved band split up.    ???–,0
"My phone is now strictly for music, memes, twitter, and YouTube bcx nobody calls or texts me???? ",1
Thx @DirectEnergy for hosting us @StampedeShaker ❤️ my boys @TomCochraneMUS @Trooper @Sloanmusic 😍 #great #nite,0
"Personally, I do not have the ""energy"" to celebrate Christmas -___-  ",1
#NoBetterFeelingThan teetering right on the edge..\n\n#joy #pleasure #happiness #bliss #anticipation,0
My boyfriend told me he is tired of my shit. I keep on hearing that sentence out of a big fight. No one realizes that i don't want this shit. I was raped by two men when i was 15. And i found out my dad isn't my real dad. My real dad wanted me aborted,1
I couldn’t be with people and I didn’t want to be alone.,1
Holding a #grudge is like allowing someone to #live #rent #free in your #head #WednesdayWisdom #MotivationalQuotes,0
The real question is: why isn't he worth the investment as a long-term romantic partner?,0
Went to see The Big Short.,0
Happy New Year from !  We hope it is a year filled with joy and that we can work together to tackle  in Australia  pic.twitter.com/zMsgPqkfbi,0
134   ????????????????????????????????????????????????????????????????????????????????   ????????????????????????.......   ???????????????????????????????????????????   ????????????????????????   ?????????????????????????????????????   ????????????.......  ???????????????????????????????????????????????????.......,0
Victoria secret has a sale but my wallet is dry af'????,1
I spent hundreds of dollars on makeup online to cover my ugly face ;-;   ,1
148  ??????????????????????   ??????????????????????????????????????????ww  ?????????w   ?????????????????????????????????????????????????????????   ?????????????????????????????????????????????????????   ???????????????????????????????????????,0
I saw a wiener dog last night and I didn't pet it :( ,0
Difficult roads often lead to Beautiful destinations! #keepgoing #keeppushing #startsomewhere #key #start,0
"don't tell me to cheer up; w/no friends (i want to see), no gf, no pets, i'm prob more  than u are  ",1
Talk about a roller coaster season. ,0
I luv the fact how I feel so alone :'( life sucks ass I love them and I luv how family is supposed to be here 4 you well fuck it  ,1
Well another day almost gone. So crawling back into my hole and hiding now.,1
"All I want to do is sleep. My dreams are bizarre, but still an escape from my problems. Is this #anxiety, #depression, or both? #tiredoflife",1
"Try to understand the blackness, lethargy, hopelessness, and loneliness theyâ€™re going through. ",0
@GaryClarkJr  seriously best turn out for blues i have ever seen. #amazing,0
how do i get my dad to stop looking at me like something broken that needs fixing  ,1
@executivegoth I tried a free Alpha trial to watch #dread and I'm sold. Worth the subscription alone. You all are incredible!,0
I'm sad/depressed again & it's my fault for not changing it.,1
I love watching the bats in the evenings over the vegetable garden. #bliss #happy #urbanfarm,0
"Whenever u have a bad day, just remember that there's a bitch stalking you like it's their religion just to see if ur happier than them 😘",0
"I got $150 on McGregor, who wanna bet? #serious",0
Geometric Design 80W Vape Kit  pic.twitter.com/qTuOiX6PO9,0
"Very apt as I'm currently sat in the pharmacy, waiting for my latest batch of drugs!    ",1
"Never stay silent or let anyone intimidate you into silence.  Lets make the world a better, safer place for kids #wallofsilence",0
It's time like this that the lord is testing me and I just want give up. Just kill me now!   ,1
140  ?????????????????????????????????????????????????????????????????????????????????????  ?????????????????????????? ?????????w   ???????????????????????????????????????????????????????????????????????????????????ww   ?????????w.......   ??????????????????????????????w    ????????????????????????,0
"Would love to stop crying sometime today, on my tenth cry 🙄 deep sadness on top of food poisoning do not mix. #miserable",1
You know you're  when a friend wants to come upstairs to say hi and you can't even fathom sitting up much less talking,1
150   ????????????????????????2???????????????????????????????????????????????????????   ??????????????????????????????????????????????????????????w   ????????????????????????????????????????????????????????????????????     ?????????????????????????????????????????????????   ??????????1????????????????????????,0
Happy #worldfringeday I can't think of a more appropriate year to perform at the @edfringe for the first time with @CultureClashUK ,0
Lord I know this is not of You. Please give me the tools needed to push thru. I refuse to give n2 the spirit of  ,1
I miss my mom. The dreams are too much.,1
OKAY! TAAS NA KAMAY KO! DI KO MARETRIEVE UNG PICTURES FROM LAST NIGHT'S ROAD TOUR! KILL ME NOW!!! :'( ,0
Hey @Apple I hope you guys don't release that #horrendous looking copper color.  Might as well walk around with a pocket full of pennies 😂,0
"All up in my  feels, today... fuckkkk  pic.twitter.com/gNza4Pzn0p",1
"The darkness looming around us this NEW time of YEAR, we must strongly send away no longer live in tears. ?©  ",1
"I feel like a mess. God, help me fix myself.                                                                   ",1
"Hate seein stories on animal cruelty, why would any1 wanna hurt poor defenceless animals 😩😭 #StopAnimalCruelty #heartbreaking #worldsgoneMad",1
We rush to care for physical problems but often act like emotional problems are unimportant.,0
This is my  stance....  pic.twitter.com/YI7vjfXH05,0
@morninggloria You always look more #adorable 😉 after trip to Canada.,0
And just like that Texas Christmas Reunion is over  ??,0
"When you living with someone that is manic depressed, life stops   ???????”",0
"When I was a little boy, I never dreamed I'd end up like this.  .",1
"What I don't know is how to fight the . Lonely at work, lonely at home. Me, my thoughts and silence. You can build a very awful depression on it, doubt it that one can build a positive and happy person from a shit like that. But one can always try, I'll. Advise welcome",1
137  ???????????????????????????????????????????????????????????w   ????????????????????????????????????????????????ww   ???????????????????????????????????????????????????????????   ???????????????????????????????????????????????????????????????w   ???????????????????????   ??????????????????w,0
Literally going to make 2016 the best of it cause this year was true hell  ????,0
Because I'm happy clap aLong if you feel like happiness is the truth',0
"Insights beyond 50: my team is now 0-1. Oh well, there's always next year.   pic.twitter.com/2lei0mHXQk",0
A few hours till 2017... If you told me i would still be here 4 years ago i would have never believed you. ,1
I miss my friends and family. ,1
Have realized much of this  is grief over things not being the way want them to be. Social media tears at wounds so hard to heal.,1
Try to keep up with social activities even if you don’t feel like it. It'll help with,0
"10:48   Would it be considered getting dressed if I put on a bra and jeans? I could remove the robe too... brush my hair?  Mood low, so it was a temporary elevation. I wish I could have enjoyed it.   ",1
Let me ask you a question:\n\nDid you REALLY just let #worry be your first response?\n\n#blink #breathe #startover #getchafaithup,0
â™?Violent Men - ANOHNI   ,0
Today I'm #grateful for\n\nMy car\nMy phone\nMy thumbs\nGoing on walks\n@Twitter \n\nWhat are you grateful for today?,0
On the way to Harris teeter I see white ducks on the way back I see dead ducks and white feathers everywhere,0
I'm welcoming  after my first full calendar year since overcoming . This year I go all the way to realms uncharted.,0
Been feeling pretty shitty all day. I put it down to a busy week but I think it's just been an off day!!!So I have had a hot shower washed and conditioned my hair put on a boxset still feeling shitty but I'm trying!!,1
