Text,Label,text_cleaned
Been feeling so depressed today I think my problem is I have a big heart or maybe its the fact that I do care idk  ,1,feeling depressed today think problem big heart maybe fact care idk
Good morning family to all of you who took the time to wish mom a HAPPY BIRTHDAY Thank you from my ❤ love you be blessed,0,good morning family took time wish mom happy birthday thank love blessed
To be alone is lonely or freedom...   pic.twitter.com/eqnKrbjoXr,0,lonely freedom
"The Gateway to Freedom Kit when you need the tools to break  from ,  and keep going. pic.twitter.com/WtML2wyu7y",0,gateway freedom kit need tool break going
This is a tragic day lads ??   pic.twitter.com/QvHVGfnJFZ,0,tragic day lad
"I didn't know, that there existed such sheer and utter joy and contentment, as that which I am now experiencing. #grateful 🙏🏽",0,did not know existed sheer utter joy contentment experiencing grateful
"fuck no, rita died. I don't even wanna finish dexter ",0,fuck no rita died not wanna finish dexter
I can be so emotional... Way too emotional! ,1,emotional way emotional
it takes sadness to know happiness\nabsence to value presence,0,take sadness know happinessnabsence value presence
my whole day was spent in my p-jays  its now 6 o'clock and only now do i have to get dressed ,1,day spent pjays oclock dressed
Too much niggas knew where my mum lived so we moved her out 😊 definitely one of the best feelings recently lol,0,nigga knew mum lived moved definitely best feeling recently lol
There are recipes for #porkchops w apple cider glaze but has anyone tried the meat steeped in the vinegar &amp; #BBQ w hickory smoke? #delicious,0,recipe porkchop w apple cider glaze tried meat steeped vinegar amp bbq w hickory smoke delicious
I hate when the person you have a crush on has a girlfriend/boyfriend,0,hate person crush girlfriendboyfriend
@SandraOldfield I LOVE the comics! #hilarious,0,love comic hilarious
I wish I didn't feel like I bothered you all of the time.. ,1,wish did not feel like bothered time
Got to love when you can just power through the #workday and everything works out great! #smiling from ear to ear today! 😊😀☺️️😉😁😄😃😀😁 #happy,0,got love just power workday work great smiling ear ear today happy
#Eclipe2017 An eclipse carries a large jolt of #energy. This one cut a wide swath across the United States. #Change #excitement #transition,0,eclipe eclipse carry large jolt energy cut wide swath united state change excitement transition
I have 2 cuts on my lips and I can't eat spicy food b/c it burns  :'/,0,cut lip eat spicy food bc burn
2015 grand finale: Kalusha messes Phone and Laptop. .,0,grand finale kalusha mess phone laptop
@crimemma congratulations on becoming a senior lecturer! Well deserved 😄,0,congratulation senior lecturer deserved
That dismissal has me looking for a strong drink :(,1,dismissal looking strong drink
Art hasn't tweeted lately because he lacks  access (and also access to ropes and sharp objects). He's .,0,art not tweeted lately lack access and access rope sharp object
Right b4 Christmas & bf breaks the news he's not taking me 2  for my birthday,0,right b christmas bf break news not taking birthday
talked about suicidal ideation with a friend last night.she confessed to having a plan of jumping off a bridge.I had no idea.,1,talked suicidal ideation friend nightshe confessed having plan jumping bridgei idea
"how they seemed to be trying to get people who ask me to block them, but I'm guessing it would be more like ",0,trying people ask block them guessing like
????When your days are grey and he gets the best of you.....even when you don't want to. ????,1,when day grey get best youeven not want to
Late dinner with my dad and fam in the mountains. I'm having an appetizer consisting of pop tarts and coffee. #delightful,0,late dinner dad fam mountain having appetizer consisting pop tart coffee delightful
"Oh yeah, it feels so good to be alive and alone here in my joint! Thank God! #excitement ☺️☺️☺️",0,oh yeah feel good alive joint thank god excitement
Great start. Exciting new innovation = new challenges. @VisaSecurity #VSS2017 #brilliance,0,great start exciting new innovation new challenge v brilliance
Well that was lovely.   Checked church Facebook page and I've been given a five star review for Sats wedding. #bashful ,0,lovely checked church facebook page given star review sat wedding bashful
properly n also i am super  i jus wanna deactivate again,0,properly n super jus wanna deactivate
only exists in a brain that ACCEPTS IT????  pic.twitter.com/bfLLvZRwmn,0,exists brain accepts it
it sucks that my phone got formatted earlier and all contacts and apps are gone 😥,1,suck phone got formatted earlier contact apps gone
I can't afford to be unhappy. I've made it this far and there isn't anything or anyone that's going to take my happiness away.,0,afford unhappy far not going happiness away
When they end your favourite tv show with the main character dying....   ,0,end favourite tv main character dying
I can not watch @BobsBurgersFOX  on my lunch anymore. I am laughing way too much by myself for this to be acceptable. #crazylady ,0,not watch lunch anymore laughing way acceptable crazylady
I don't want this year to be over ,1,not want year
just so depressed anymore ????????    pic.twitter.com/rcv1I6pAk7,0,just depressed anymore
11 more  til I can stop feeling  I hate ,0,til stop feeling hate
2nd time this week I received services for free. It pays to be nice! #kindness #friendliness #bekind #smile,0,nd time week received service free pay nice kindness friendliness bekind smile
I love the nightmare before Christmas and Hercules so much,0,love nightmare christmas hercules
"@NJ_1288 To spread some cheer in your colleagues otherwise dull life? It's like 'hey dude u got no chills, here have some email' 😜",0,spread cheer colleague dull life like hey dude u got chill email
My Hoosiers and Cards both lost today???© AND the sun has been out 2x in the past 13 days!!  ,0,hoosier card lost today sun x past day
You get  because you know that you're not what you should be...,0,know not be
Holiday  and  is common. Design your own holiday celebration. pic.twitter.com/F8MfTFqqIQ,0,holiday common design holiday celebration
"First breakdown at work ),: more to come ill bet money on it ",1,breakdown work come ill bet money
Now playing  -  on Total Dance,0,playing total dance
Today is your day... \nSoar your spirit. \nUnfurl your joy!\nWishing you all a bright week!\n #BloodyCrayonsSpecialScreening,0,today day nsoar spirit nunfurl joynwishing bright weekn bloodycrayonsspecialscreening
"I love a bright life apart from any darkness and toxicity. Plenty of light and colours, smiles and good feelings, a healthy life..🍃🍂",0,love bright life apart darkness toxicity plenty light colour smile good feeling healthy life
I want to leave Depression in 2015! I'm bored of it now. I'm dragging my black dog out for another run,1,want leave depression bored now dragging black dog run
When i have nobody to talk to. Nobody to rely on. Trap in my own space. Living becomes so meaningless.  ?,1,talk to rely on trap space living meaningless
@MerkTheWorld This thread is hilarious!!!!,0,thread hilarious
ive comed to realize that im never gonna get 1/5  ,0,ive comed realize im gonna
This is legit one of the coolest experiences of our lifetime. #amazing #solareclipse,0,legit coolest experience lifetime amazing solareclipse
You always find the most comfortable position in bed after the alarm goes off,0,comfortable position bed alarm go
